"id_maquina","id_planta","tipo","fabricante","antiguedad_anios","capacidad_kw","carga_media","plan_mantenimiento","calidad_mantenimiento","tiempo","fallo"
"M0459","P03","Fresadora","B",4.17664624555378,104.482857137057,0.428081310779892,"Correctivo",0.551092236535844,411.14844335382,1
"M0460","P07","Fresadora","B",5.53309695242042,67.632394975247,0.464015290690018,"Correctivo",0.833908884598662,634.461086481175,1
"M0461","P09","Torno","A",5.62308186495329,85.0310657457106,0.760822625520162,"Correctivo",0.715842653675653,364.34970941743,1
"M0462","P03","Torno","C",9.53831853609464,89.1592742615012,0.726255347882693,"Preventivo",0.551092236535844,720,0
"M0463","P06","Torno","C",3.56509619741417,81.6461282201171,0.748057987677276,"Correctivo",0.557821620353168,720,0
"M0464","P05","Prensa","B",5.63339548817814,51.4736265481417,0.915319738544074,"Correctivo",0.552982935374633,574.015089801902,1
"M0465","P10","Prensa","A",5.67793030715866,81.7651627977843,0.870861388654576,"Correctivo",0.787786282105075,5.02345635416976,1
"M0466","P08","Prensa","B",10.7447379205599,67.9591449756933,0.78866348524706,"Correctivo",0.720227099612121,490.846161032106,1
"M0467","P09","Fresadora","C",2.65102401045327,101.957889775077,0.78725188315623,"Correctivo",0.715842653675653,678.165084890147,1
"M0468","P10","Prensa","C",1.85028635451169,89.7673117301109,0.93691427490491,"Preventivo",0.787786282105075,720,0
"M0469","P03","Prensa","B",5.14553380282887,79.984008206349,0.309172444820665,"Preventivo",0.551092236535844,720,0
"M0470","P08","Prensa","A",9.7504063077101,81.3549806573342,0.943056089133582,"Preventivo",0.720227099612121,82.551690997804,1
"M0471","P08","Torno","B",7.68820663693757,71.434145461551,0.337705451452732,"Correctivo",0.720227099612121,720,0
"M0472","P12","Torno","A",4.17388389847187,73.4290668633373,0.578371073485355,"Correctivo",0.774328743039631,720,0
"M0473","P08","Fresadora","C",4.88739587928215,78.3602654607916,0.706718794024148,"Correctivo",0.720227099612121,720,0
"M0474","P02","Torno","B",4.41825769732825,96.2166089394404,0.776273971919181,"Preventivo",0.680793683287145,720,0
"M0475","P08","Fresadora","A",11.7187666236661,74.7889691808269,0.722960157814379,"Correctivo",0.720227099612121,243.113636980083,1
"M0476","P01","Torno","B",5.44105506634849,43.2815216870779,0.629657045385332,"Correctivo",0.683622897300344,430.907232012063,1
"M0477","P01","Torno","A",2.81001353939725,103.441305100062,0.669031817932321,"Preventivo",0.683622897300344,720,0
"M0478","P01","Fresadora","A",11.3212531490577,73.9667977676761,0.553392619248878,"Correctivo",0.683622897300344,173.834614724768,1
"M0479","P09","Prensa","A",5.24406598778574,72.156074117955,0.845749765251629,"Correctivo",0.715842653675653,720,0
"M0480","P06","Prensa","B",7.61147373397532,119.505871657416,0.346869201214481,"Preventivo",0.557821620353168,477.064592986476,1
"M0481","P07","Torno","C",10.1602528707405,80.8133544807726,0.393410493533079,"Preventivo",0.833908884598662,720,0
"M0482","P04","Fresadora","B",13.5171836281927,71.0779358389193,0.616110112434399,"Correctivo",0.594337764396895,720,0
"M0483","P01","Prensa","C",4.40915879979415,69.4860890826708,0.680330093568022,"Preventivo",0.683622897300344,720,0
"M0484","P08","Torno","A",5.9418965182545,109.277637866251,0.569205805358072,"Correctivo",0.720227099612121,93.1548272540381,1
"M0485","P02","Prensa","C",4.06263737314799,100.435206541117,0.788533314720933,"Preventivo",0.680793683287145,508.683006314555,1
"M0486","P04","Prensa","B",16.4229921324517,90.8676935189224,0.207545370709114,"Preventivo",0.594337764396895,424.199010584264,1
"M0487","P01","Torno","A",6.16683971854731,47.4998422924735,0.788441333631293,"Correctivo",0.683622897300344,387.49329388267,1
"M0488","P05","Fresadora","B",3.89762122236841,68.9441272972157,0.584163054316945,"Correctivo",0.552982935374633,720,0
"M0489","P03","Prensa","A",3.48758176721038,64.663918589459,0.815941540716403,"Preventivo",0.551092236535844,393.917818931409,1
"M0490","P02","Fresadora","A",6.10115573328061,68.8040496114227,0.593283822637327,"Preventivo",0.680793683287145,657.099745438162,1
"M0491","P08","Fresadora","A",6.88075945170639,83.6753992967516,0.831831526227589,"Correctivo",0.720227099612121,533.843387691534,1
"M0492","P05","Prensa","B",6.85026813129317,101.282589949524,0.543738359999555,"Preventivo",0.552982935374633,720,0
"M0493","P11","Fresadora","C",12.7336534329209,79.484506027657,0.473185128139665,"Preventivo",0.733413789787234,83.5072908912241,1
"M0494","P05","Prensa","A",7.45738611982319,84.5310336461384,0.844758382510419,"Preventivo",0.552982935374633,720,0
"M0495","P10","Torno","B",2.54801076336302,54.9445146042927,0.721185445650525,"Preventivo",0.787786282105075,720,0
"M0496","P10","Torno","A",8.82724225263359,60.9091121354292,0.757556686313878,"Preventivo",0.787786282105075,560.655992442153,1
"M0497","P12","Prensa","B",11.1335520643811,79.9542196800424,0.682582734830003,"Preventivo",0.774328743039631,418.982221477856,1
"M0498","P03","Torno","C",13.9001019530351,97.2402496335262,0.521977286076624,"Correctivo",0.551092236535844,720,0
"M0499","P07","Fresadora","B",18.1902032228428,107.835813906564,0.820166176784572,"Correctivo",0.833908884598662,481.984007411877,1
"M0500","P09","Prensa","C",7.90164702493212,86.6295618112373,0.802170675048848,"Correctivo",0.715842653675653,720,0
"M0501","P11","Prensa","B",14.7015715436364,53.6653222558722,0.779568680762343,"Preventivo",0.733413789787234,720,0
"M0502","P07","Prensa","B",4.3086692400324,66.851685363009,0.359057063721887,"Preventivo",0.833908884598662,720,0
"M0503","P11","Prensa","B",6.06209235123383,83.586194225205,0.445077890023656,"Preventivo",0.733413789787234,530.547209169071,1
"M0504","P07","Torno","B",8.29763369233996,64.8248042980255,0.791747334816346,"Preventivo",0.833908884598662,720,0
"M0505","P09","Fresadora","C",8.08495394154472,83.6833327162288,0.900008827423032,"Preventivo",0.715842653675653,428.209262651825,1
"M0506","P10","Prensa","C",8.17117045559817,108.549435764405,0.242363281767169,"Correctivo",0.787786282105075,720,0
"M0507","P04","Prensa","A",4.03863633152613,70.7515912229876,0.689583635787926,"Preventivo",0.594337764396895,714.17673836024,1
"M0508","P02","Prensa","A",2.80523898222404,72.4399237513329,0.483053865698731,"Preventivo",0.680793683287145,668.892755148535,1
"M0509","P08","Prensa","C",1.53913965324114,105.222746896808,0.554765691920459,"Correctivo",0.720227099612121,390.98986847305,1
"M0510","P02","Torno","C",9.2841386279268,68.5080899875043,0.458498251490619,"Correctivo",0.680793683287145,691.361831520251,1
"M0511","P10","Fresadora","B",4.40243740188473,63.2667307933347,0.868560481567966,"Preventivo",0.787786282105075,720,0
"M0512","P05","Fresadora","A",3.333942403736,110.158898752446,0.707207214992057,"Preventivo",0.552982935374633,456.885959031106,1
"M0513","P09","Prensa","A",11.4675499728921,68.8731317768042,0.663024325724844,"Correctivo",0.715842653675653,474.938175999957,1
"M0514","P11","Prensa","B",3.88424256422742,104.770795827981,0.883062520854155,"Correctivo",0.733413789787234,611.563473303109,1
"M0515","P04","Fresadora","B",14.9584814801772,127.206590552121,0.692443893913429,"Correctivo",0.594337764396895,315.837997919232,1
"M0516","P05","Fresadora","C",3.1396982417556,72.6657856333231,0.662242257757101,"Preventivo",0.552982935374633,414.572433953804,1
"M0517","P07","Torno","B",4.36740668863988,66.5415112939679,0.933035377203184,"Correctivo",0.833908884598662,380.799383185391,1
"M0518","P04","Torno","A",20,103.975985419177,0.592300738231229,"Correctivo",0.594337764396895,261.012506807414,1
"M0519","P07","Prensa","B",10.6117392117628,74.1582593278131,0.660847330301682,"Preventivo",0.833908884598662,578.426369897545,1
"M0520","P11","Torno","B",6.38347867112946,62.2901469628911,0.747344015310449,"Preventivo",0.733413789787234,102.998472553661,1
"M0521","P02","Torno","B",6.83097964265669,87.0252040871175,0.630307010310288,"Preventivo",0.680793683287145,720,0
"M0522","P11","Fresadora","C",11.8841505764162,90.410945701408,0.481973394840075,"Correctivo",0.733413789787234,342.476040825131,1
"M0523","P06","Prensa","C",6.38099887395145,103.772883302156,0.647713098950484,"Correctivo",0.557821620353168,720,0
"M0524","P06","Prensa","C",1.60857048465644,68.1107653415772,0.59625942322814,"Preventivo",0.557821620353168,720,0
"M0525","P08","Torno","A",2.55957908221639,80.4522088711567,0.6727841107774,"Correctivo",0.720227099612121,720,0
"M0526","P07","Fresadora","A",13.992638557981,70.1219822173611,0.789667517270703,"Preventivo",0.833908884598662,501.260726186013,1
"M0527","P03","Fresadora","B",5.85385340699831,119.129208785435,0.797458316226285,"Correctivo",0.551092236535844,405.880694883034,1
"M0528","P08","Torno","C",7.94661566288173,65.9859359041681,0.717984106096052,"Correctivo",0.720227099612121,445.634677726832,1
"M0529","P08","Fresadora","B",8.31804826976859,69.7791362887005,0.736021771703384,"Correctivo",0.720227099612121,218.089397532965,1
"M0530","P12","Prensa","B",3.91212274151711,68.7102891477908,0.726094913783662,"Preventivo",0.774328743039631,720,0
"M0531","P08","Torno","B",10.9304897484889,70.1449622598868,0.568676983246991,"Preventivo",0.720227099612121,671.708850949198,1
"M0532","P12","Prensa","A",4.00058947997816,102.062847394332,0.645428148142289,"Correctivo",0.774328743039631,523.469245707405,1
"M0533","P03","Torno","B",8.23913507297178,66.9299811431621,0.706717072128779,"Preventivo",0.551092236535844,720,0
"M0534","P10","Torno","B",5.1219668200972,73.0733299780555,0.830380470290113,"Preventivo",0.787786282105075,720,0
"M0535","P07","Fresadora","B",12.3220998601901,56.3931541834512,0.44086008258563,"Preventivo",0.833908884598662,720,0
"M0536","P09","Prensa","B",6.24479208577871,97.0830732764399,0.355432871046096,"Correctivo",0.715842653675653,720,0
"M0537","P04","Prensa","A",10.9757442189577,109.068352120995,0.547551689517713,"Correctivo",0.594337764396895,380.316611885694,1
"M0538","P11","Prensa","B",4.60067733401803,75.354982811801,0.926918250645854,"Preventivo",0.733413789787234,720,0
"M0539","P07","Torno","B",10.3118613778333,78.5328420925826,0.719292454308932,"Preventivo",0.833908884598662,720,0
"M0540","P03","Prensa","B",5.94365172337232,95.8624802302459,0.43317760004624,"Preventivo",0.551092236535844,60.051884484056,1
"M0541","P06","Torno","A",8.73129672921067,63.6586826477169,0.5278667272357,"Preventivo",0.557821620353168,713.725941241531,1
"M0542","P01","Prensa","B",5.61755340112074,78.0625514783517,0.501526722191769,"Correctivo",0.683622897300344,720,0
"M0543","P12","Torno","C",9.42094923143636,90.1808102807854,0.597769891047023,"Correctivo",0.774328743039631,320.157558493159,1
"M0544","P12","Fresadora","A",10.6456777584227,59.8495154063761,0.775708608259426,"Correctivo",0.774328743039631,325.555502063281,1
"M0545","P01","Fresadora","B",20,85.6657050620929,0.795881603035699,"Correctivo",0.683622897300344,424.116530536395,1
"M0546","P07","Torno","B",11.1392829865399,101.811699874523,0.737801508953394,"Correctivo",0.833908884598662,685.525709215324,1
"M0547","P11","Prensa","A",3.58430190920595,58.8784189835443,0.840999965282378,"Preventivo",0.733413789787234,720,0
"M0548","P07","Torno","B",7.89887696898698,86.5360024046053,0.595088961549688,"Correctivo",0.833908884598662,0.738486899383419,1
"M0549","P11","Prensa","C",4.98285835046915,71.1890186334395,0.879651549018753,"Preventivo",0.733413789787234,720,0
"M0550","P07","Prensa","A",8.17181853407434,104.007958876618,0.420624042467791,"Preventivo",0.833908884598662,720,0
"M0551","P09","Prensa","A",4.02212963538893,82.7768210598565,0.480462356939232,"Preventivo",0.715842653675653,720,0
"M0552","P03","Torno","A",2.87675519212765,72.7219871180996,0.314772908102038,"Preventivo",0.551092236535844,720,0
"M0553","P10","Fresadora","B",6.78977794676604,104.288487805246,0.553792783186961,"Correctivo",0.787786282105075,580.066823003386,1
"M0554","P11","Prensa","C",2.9881972123637,55.3099692382017,0.580365298901279,"Correctivo",0.733413789787234,549.821495376351,1
"M0555","P08","Torno","A",5.14517766966968,53.234526740168,0.825241356958322,"Correctivo",0.720227099612121,469.344109130956,1
"M0556","P12","Prensa","A",8.27069115685888,58.9525415555991,0.795425023697775,"Preventivo",0.774328743039631,720,0
"M0557","P01","Fresadora","A",3.91160813843569,91.7698671294764,0.46730256358354,"Preventivo",0.683622897300344,690.693813433647,1
"M0558","P07","Torno","A",5.94929167811576,100.138373128905,0.951618774814106,"Preventivo",0.833908884598662,675.312153380296,1
"M0559","P01","Torno","B",5.20488994731439,95.8670617130353,0.747151813193241,"Correctivo",0.683622897300344,439.802224847429,1
"M0560","P06","Fresadora","A",4.68293126024218,67.9698881631035,0.746084261368206,"Correctivo",0.557821620353168,720,0
"M0561","P02","Torno","A",4.82318251847011,96.3615171362165,0.683007585764004,"Correctivo",0.680793683287145,382.169593086813,1
"M0562","P08","Prensa","B",8.9066699987106,68.9016822458451,0.727300420079816,"Preventivo",0.720227099612121,244.252564199728,1
"M0563","P06","Torno","A",5.38410077633292,110.069479922203,0.657229049614711,"Correctivo",0.557821620353168,217.229273371739,1
"M0564","P08","Torno","B",3.99138820185407,60.250327259167,0.58784128747022,"Preventivo",0.720227099612121,720,0
"M0565","P03","Prensa","B",3.93980094160744,79.1676215038988,0.882675789848597,"Correctivo",0.551092236535844,492.663231965144,1
"M0566","P12","Prensa","C",10.9293634906386,82.5871268961102,0.566326698284967,"Preventivo",0.774328743039631,636.76090771889,1
"M0567","P07","Prensa","A",19.9404405803226,80.3205046651305,0.502533093952516,"Preventivo",0.833908884598662,162.000947100419,1
"M0568","P05","Prensa","A",9.01087649369715,75.7679413021738,0.931614022512464,"Correctivo",0.552982935374633,121.933607071294,1
"M0569","P05","Torno","B",6.5065974144316,56.4597320574564,0.78142828125553,"Correctivo",0.552982935374633,594.317177074355,1
"M0570","P09","Prensa","B",20,54.8900659342212,0.740840951471833,"Preventivo",0.715842653675653,176.497570819856,1
"M0571","P03","Torno","A",2.92319841221931,114.784863026184,0.575497716040327,"Correctivo",0.551092236535844,720,0
"M0572","P02","Torno","A",9.70661625710055,92.300582109917,0.558137979712125,"Correctivo",0.680793683287145,51.3644230821233,1
"M0573","P03","Prensa","A",7.9504687239818,70.1571979090568,0.646165300440924,"Correctivo",0.551092236535844,631.207982222003,1
"M0574","P09","Fresadora","C",2.1683575595693,49.2235750360962,0.80812566280238,"Correctivo",0.715842653675653,488.934295894521,1
"M0575","P12","Fresadora","A",7.20117062967734,74.5379337704376,0.921945583283436,"Correctivo",0.774328743039631,564.353673378391,1
"M0576","P07","Fresadora","A",12.6547722209507,56.4203993366332,0.903933352171139,"Preventivo",0.833908884598662,720,0
"M0577","P05","Torno","A",11.6805323594033,81.2516342824959,0.441486074924934,"Correctivo",0.552982935374633,64.5933186297107,1
"M0578","P08","Torno","A",6.51663705384397,120.108455636309,0.474814662114025,"Preventivo",0.720227099612121,720,0
"M0579","P12","Fresadora","B",3.44270680825796,72.4761201051455,0.584233899286755,"Correctivo",0.774328743039631,532.708185495795,1
"M0580","P02","Torno","B",5.33352409393276,64.3120092423234,0.4137342583147,"Correctivo",0.680793683287145,720,0
"M0581","P05","Fresadora","A",10.5413040021808,90.9328705897112,0.577213890346959,"Correctivo",0.552982935374633,685.811753080771,1
"M0582","P01","Fresadora","C",9.04920398477115,52.8393058945608,0.827338149760333,"Correctivo",0.683622897300344,551.908311396905,1
"M0583","P11","Fresadora","A",6.17829712565403,75.9235673093749,0.221253003568286,"Preventivo",0.733413789787234,720,0
"M0584","P04","Torno","B",8.26584123944597,103.320455425413,0.892814841962157,"Correctivo",0.594337764396895,720,0
"M0585","P12","Torno","C",3.56627362555478,79.0951632753715,0.870246573632454,"Correctivo",0.774328743039631,720,0
"M0586","P03","Fresadora","B",11.7864180311842,71.0584822776816,0.907547604499628,"Correctivo",0.551092236535844,558.374247293648,1
"M0587","P12","Torno","B",17.6905636904794,74.8166156125189,0.554253410134137,"Preventivo",0.774328743039631,682.25165607942,1
"M0588","P08","Fresadora","B",3.85830884530102,59.2331902270827,0.891360379787232,"Correctivo",0.720227099612121,245.813752416079,1
"M0589","P11","Torno","C",4.72102573368469,53.1847854234517,0.91151344023015,"Preventivo",0.733413789787234,720,0
"M0590","P10","Fresadora","C",3.28938853337903,110.811521807858,0.696145602496311,"Correctivo",0.787786282105075,720,0
"M0591","P11","Prensa","B",7.04410139609302,85.0803695747288,0.714579716995971,"Correctivo",0.733413789787234,720,0
"M0592","P09","Torno","A",5.91970039032621,91.5356644506415,0.95758862781726,"Correctivo",0.715842653675653,617.187976666517,1
"M0593","P10","Torno","A",6.63971128932324,68.4935610753819,0.928223073033152,"Correctivo",0.787786282105075,627.729203873671,1
"M0594","P02","Prensa","A",4.6668705477094,73.6132319731122,0.762155856922452,"Preventivo",0.680793683287145,720,0
"M0595","P05","Torno","A",4.69328017919076,84.7039552873304,0.60525548900247,"Preventivo",0.552982935374633,720,0
"M0596","P04","Prensa","A",6.53779038626982,102.459251128261,0.85388344769491,"Correctivo",0.594337764396895,536.195372113644,1
"M0597","P12","Prensa","A",2.34749560103459,91.4664326680166,0.624399163527328,"Preventivo",0.774328743039631,100.323203148646,1
"M0598","P12","Prensa","C",5.65818634241727,86.0641658179669,0.781446612623038,"Correctivo",0.774328743039631,720,0
"M0599","P04","Fresadora","B",4.01379703047965,44.0884149840749,0.876301641407672,"Preventivo",0.594337764396895,720,0
"M0600","P05","Fresadora","A",3.94569567781046,95.6899796093121,0.271183696052386,"Correctivo",0.552982935374633,473.130549369878,1
