id_maquina,id_planta,tipo,fabricante,antiguedad_anios,capacidad_kw,plan_mantenimiento,carga_media,zona,calidad_mantenimiento,temperatura_ambiental_media,tiempo,fallo,n_intervalos_observados
M0357,P03,Torno,B,8.237006018338196,79.1721932616227,Correctivo,0.7082004541408387,Centro,0.7363271954206225,21.46632597757719,720,0,24
M0358,P11,Torno,A,9.409008790185473,108.23830238895093,Preventivo,0.6611586540134814,Norte,0.6948780745805822,25.411629283364377,228.08410168718237,1,8
M0359,P01,Fresadora,B,10.889100615294154,102.9383030726558,Correctivo,0.7175254217234351,Centro,0.5916641178967565,20.75990227476123,323.0850429154921,1,11
M0360,P07,Prensa,A,6.8680510792223,81.00859840711168,Correctivo,0.591089630961954,Centro,0.6303256713678888,17.019784434442585,575.8666503680088,1,20
M0361,P10,Torno,A,6.485474938351251,76.48310752190747,Correctivo,0.8189277909480138,Sur,0.8007702861329701,23.83049166876269,121.47347282777487,1,5
M0362,P09,Fresadora,A,18.716161096473044,90.19301983047848,Correctivo,0.8134488517679666,Centro,0.6631797739082478,23.196749361855407,39.63696898566542,1,2
M0363,P10,Fresadora,B,5.380640324375375,66.63620920368814,Correctivo,0.7097906661843663,Sur,0.8007702861329701,23.83049166876269,629.7943029608073,1,21
M0364,P05,Torno,C,5.0787111845537245,92.00113276862427,Correctivo,0.6121712979586501,Centro,0.5534500108826634,29.812299145379253,405.9757327159851,1,14
M0365,P04,Torno,C,4.050901013603813,85.02853832251351,Preventivo,0.6818448655363085,Sur,0.5948147700714784,26.266803606258584,0.13334019135439587,1,1
M0366,P06,Fresadora,B,5.912485260140965,104.18239844351297,Correctivo,0.8335609626533126,Sur,0.5599365188521057,27.3467055328597,285.6315242881195,1,10
M0367,P05,Fresadora,A,5.623958663115909,73.65938807386253,Preventivo,0.5818005706314238,Centro,0.5534500108826634,29.812299145379253,504.25900146107296,1,17
M0368,P11,Prensa,B,8.61619579874376,31.123471317901256,Preventivo,0.602627523738245,Norte,0.6948780745805822,25.411629283364377,100.33709999201939,1,4
M0369,P08,Prensa,C,1.3542418959818736,62.05140647921013,Correctivo,0.6928202586918445,Centro,0.5300840248883054,26.13774261615842,283.0025898498558,1,10
M0370,P07,Torno,B,6.273150537640812,92.33270254430717,Correctivo,0.3558061438783257,Centro,0.6303256713678888,17.019784434442585,720,0,24
M0371,P05,Fresadora,B,2.4212044751558417,52.205424381565344,Correctivo,0.7106963880984831,Centro,0.5534500108826634,29.812299145379253,111.40090148502411,1,4
M0372,P08,Torno,A,3.287833330393459,47.55782881374661,Preventivo,0.47364160034870995,Centro,0.5300840248883054,26.13774261615842,291.87927481233737,1,10
M0373,P05,Fresadora,B,8.775405195509522,91.00189038627056,Preventivo,0.6156708192848618,Centro,0.5534500108826634,29.812299145379253,554.6453718748622,1,19
M0374,P11,Torno,B,14.247221577895715,65.62669516803707,Preventivo,0.48416172390898227,Norte,0.6948780745805822,25.411629283364377,181.9219315079163,1,7
M0375,P11,Prensa,C,5.43696072965695,88.04554197367148,Preventivo,0.5294726325664726,Norte,0.6948780745805822,25.411629283364377,149.4534242967673,1,5
M0376,P01,Prensa,B,8.557883618211356,78.12348470087525,Correctivo,0.5238293628227454,Centro,0.5916641178967565,20.75990227476123,443.8542713414787,1,15
M0377,P08,Fresadora,A,11.111206827749388,82.33901741226683,Correctivo,0.6777748523929878,Centro,0.5300840248883054,26.13774261615842,448.525798512582,1,15
M0378,P02,Torno,A,6.317449111480079,89.39849320840717,Correctivo,0.6901095366327353,Sur,0.6112808956532385,23.775750060961073,240.84916985398547,1,9
M0379,P10,Fresadora,B,4.893136960002427,44.23406301281738,Correctivo,0.7971099133884014,Sur,0.8007702861329701,23.83049166876269,272.87692924494064,1,10
M0380,P08,Fresadora,B,6.764955212390457,84.51898472237875,Preventivo,0.8504884371301404,Centro,0.5300840248883054,26.13774261615842,272.2757039938405,1,10
M0381,P05,Torno,B,3.9398971199971218,94.09203482830159,Correctivo,0.4679580362298161,Centro,0.5534500108826634,29.812299145379253,384.18042340377184,1,13
M0382,P09,Torno,B,10.467454500881532,91.98290108561262,Correctivo,0.5079115160364094,Centro,0.6631797739082478,23.196749361855407,427.69361182998506,1,15
M0383,P02,Fresadora,B,8.139779606524828,76.48436830434639,Correctivo,0.6671240691554823,Sur,0.6112808956532385,23.775750060961073,504.39847901139535,1,17
M0384,P07,Prensa,B,3.1516815728352325,94.41338510879773,Correctivo,0.6476138588208262,Centro,0.6303256713678888,17.019784434442585,46.17184048460613,1,2
M0385,P04,Torno,C,4.434623870147092,56.37839164621591,Correctivo,0.5768295686054026,Sur,0.5948147700714784,26.266803606258584,425.14509026719355,1,15
M0386,P04,Prensa,B,4.5521225426559475,82.24394193050534,Correctivo,0.6541299430719646,Sur,0.5948147700714784,26.266803606258584,185.90048058409891,1,7
M0387,P07,Torno,A,4.434996158377813,101.31522130312712,Correctivo,0.7960816514232215,Centro,0.6303256713678888,17.019784434442585,239.3506821116105,1,8
M0388,P05,Prensa,A,11.051815659768014,118.00657070291768,Preventivo,0.9362270787915453,Centro,0.5534500108826634,29.812299145379253,111.90401842318725,1,4
M0389,P04,Fresadora,B,8.299833470205815,73.22492094923466,Preventivo,0.5300874218979545,Sur,0.5948147700714784,26.266803606258584,7.297540701179439,1,1
M0390,P05,Fresadora,B,4.086519620314041,89.06293156189872,Correctivo,0.7809055380165032,Centro,0.5534500108826634,29.812299145379253,108.17161309328824,1,4
M0391,P03,Fresadora,B,3.3084577975762772,72.23788144616753,Correctivo,0.5728227215399422,Centro,0.7363271954206225,21.46632597757719,416.8744875851633,1,14
M0392,P01,Fresadora,B,4.936315411587886,67.70145341443434,Preventivo,0.7705301213155564,Centro,0.5916641178967565,20.75990227476123,424.09884071515114,1,15
M0393,P10,Prensa,A,4.712313133300692,88.14588633732944,Preventivo,0.7693540225527129,Sur,0.8007702861329701,23.83049166876269,28.96962962186633,1,1
M0394,P05,Prensa,A,8.613415562515163,87.61085849372881,Preventivo,0.6994313968299897,Centro,0.5534500108826634,29.812299145379253,360.67561689306007,1,13
M0395,P04,Torno,B,10.294271737731293,78.75932387257109,Preventivo,0.6250072917834323,Sur,0.5948147700714784,26.266803606258584,50.173979122485896,1,2
M0396,P04,Prensa,A,6.353741061666853,112.50038690526806,Correctivo,0.20635937352310466,Sur,0.5948147700714784,26.266803606258584,701.713127204497,1,24
M0397,P07,Torno,A,6.081883696089895,102.21707244485724,Correctivo,0.5280035333881504,Centro,0.6303256713678888,17.019784434442585,565.8896565041941,1,19
M0398,P06,Fresadora,C,3.5373309676713385,95.48035199347416,Preventivo,0.41947574128794535,Sur,0.5599365188521057,27.3467055328597,342.09705633888973,1,12
M0399,P03,Fresadora,B,2.232187367343302,77.58099372070733,Correctivo,0.8864440454741588,Centro,0.7363271954206225,21.46632597757719,461.01842704890583,1,16
M0400,P12,Prensa,B,10.455127167627923,51.212178971671776,Preventivo,0.8641040316510792,Norte,0.7256822092033763,18.05302548860507,138.61001909360698,1,5
M0401,P02,Torno,A,4.482266395183626,78.90021493240559,Correctivo,0.9682397036760294,Sur,0.6112808956532385,23.775750060961073,149.6685920448434,1,5
M0402,P03,Prensa,A,5.2592688690968545,85.74510680778899,Preventivo,0.46201696511056384,Centro,0.7363271954206225,21.46632597757719,492.2492019139328,1,17
M0403,P09,Prensa,B,3.4708808452054045,62.71901534390976,Correctivo,0.5759803371675809,Centro,0.6631797739082478,23.196749361855407,457.2169885827728,1,16
M0404,P02,Prensa,A,5.649778506017372,41.38290118557707,Correctivo,0.5662699480829625,Sur,0.6112808956532385,23.775750060961073,196.94007736597388,1,7
M0405,P09,Torno,B,2.1781143147263267,58.21022499840072,Preventivo,0.9597286034322272,Centro,0.6631797739082478,23.196749361855407,524.8737110687617,1,18
M0406,P12,Prensa,B,13.869459946459934,100.60057640914275,Preventivo,0.7977602571828303,Norte,0.7256822092033763,18.05302548860507,48.0687450596509,1,2
M0407,P10,Torno,A,4.852743782941207,53.11214846978718,Preventivo,0.7775325818017813,Sur,0.8007702861329701,23.83049166876269,180.59497401680542,1,7
M0408,P10,Fresadora,A,9.76864439293742,69.30447265253753,Preventivo,0.4731551665584167,Sur,0.8007702861329701,23.83049166876269,267.86894945754335,1,9
M0409,P06,Fresadora,B,6.352245830956942,96.3735496348856,Correctivo,0.7958505149184566,Sur,0.5599365188521057,27.3467055328597,407.97974018182555,1,14
M0410,P01,Fresadora,C,5.642371424225553,99.01533150010508,Correctivo,0.8049526896059517,Centro,0.5916641178967565,20.75990227476123,116.55782669255213,1,4
M0411,P02,Prensa,B,10.65598419338234,120.2485008054868,Preventivo,0.5043143266051032,Sur,0.6112808956532385,23.775750060961073,344.61100949710635,1,12
M0412,P07,Prensa,C,7.120575672986678,30,Correctivo,0.6243278486716338,Centro,0.6303256713678888,17.019784434442585,475.6836313563769,1,16
M0413,P03,Fresadora,C,2.6918812402478554,81.62805362630338,Preventivo,0.8803256090275184,Centro,0.7363271954206225,21.46632597757719,100.19936845744309,1,4
M0414,P05,Prensa,B,8.696797096032704,67.5114801070691,Preventivo,0.9207235362157707,Centro,0.5534500108826634,29.812299145379253,187.02922755204358,1,7
M0415,P11,Prensa,A,5.945162568020214,80.77261565048155,Correctivo,0.4442771601997871,Norte,0.6948780745805822,25.411629283364377,585.3038161854627,1,20
M0416,P07,Prensa,B,10.099941961771528,79.3802432993143,Preventivo,0.440373168742951,Centro,0.6303256713678888,17.019784434442585,58.22032209941309,1,2
M0417,P04,Torno,C,7.156953815825007,69.80613167988065,Correctivo,0.9574725472285119,Sur,0.5948147700714784,26.266803606258584,125.27751501111176,1,5
M0418,P07,Torno,B,7.988607002472994,67.47018018711253,Correctivo,0.7454786553299245,Centro,0.6303256713678888,17.019784434442585,15.803488930895202,1,1
M0419,P08,Fresadora,A,4.625660535452381,90.04874871135006,Correctivo,0.8225284964956175,Centro,0.5300840248883054,26.13774261615842,103.47368833602631,1,4
M0420,P03,Fresadora,B,4.6671307674633296,85.11639748786187,Correctivo,0.6389982098102015,Centro,0.7363271954206225,21.46632597757719,495.64545868267436,1,17
M0421,P05,Prensa,B,4.666741023774745,71.71572448949355,Correctivo,0.5337401008893159,Centro,0.5534500108826634,29.812299145379253,720,0,24
M0422,P08,Fresadora,A,6.003389991473025,113.29036486043525,Correctivo,0.804101904802652,Centro,0.5300840248883054,26.13774261615842,3.3932203574646262,1,1
M0423,P05,Fresadora,B,3.7826288547983915,62.86175204433158,Correctivo,0.43731860634816216,Centro,0.5534500108826634,29.812299145379253,450.91363448562237,1,16
M0424,P07,Fresadora,A,7.4034561211366015,118.56936145709042,Preventivo,0.5103776972050917,Centro,0.6303256713678888,17.019784434442585,149.91671290319775,1,5
M0425,P04,Torno,A,10.904351665470198,94.15015285472677,Correctivo,0.6549091972163806,Sur,0.5948147700714784,26.266803606258584,279.3187022884435,1,10
M0426,P09,Fresadora,A,5.99205933901681,65.38455035292043,Preventivo,0.8751561254807786,Centro,0.6631797739082478,23.196749361855407,63.61095737331029,1,3
M0427,P07,Torno,B,5.644728030906201,68.30788068388833,Correctivo,0.7613898208863675,Centro,0.6303256713678888,17.019784434442585,267.54221878986294,1,9
M0428,P10,Fresadora,B,9.316831210733405,108.64665914781264,Preventivo,0.6305243534173649,Sur,0.8007702861329701,23.83049166876269,657.6583230072748,1,22
M0429,P08,Prensa,A,10.283016874267902,59.75590195811643,Preventivo,0.8202506510836215,Centro,0.5300840248883054,26.13774261615842,189.09898798830685,1,7
M0430,P04,Torno,B,7.563209143929057,93.43791803669343,Correctivo,0.7186065526694224,Sur,0.5948147700714784,26.266803606258584,210.978900676498,1,8
M0431,P08,Prensa,C,9.07378479116856,77.1026089280561,Correctivo,0.7286209854082528,Centro,0.5300840248883054,26.13774261615842,15.820649074130914,1,1
M0432,P02,Prensa,B,5.31515484224967,91.61337610439926,Correctivo,0.598567986209148,Sur,0.6112808956532385,23.775750060961073,200.58503060797588,1,7
M0433,P04,Prensa,B,3.223066968364097,104.530410667077,Preventivo,0.3772353724238494,Sur,0.5948147700714784,26.266803606258584,620.6822347181677,1,21
M0434,P02,Fresadora,C,13.429084709205139,64.54537573079764,Correctivo,0.7884569657556268,Sur,0.6112808956532385,23.775750060961073,248.21297737526777,1,9
M0435,P08,Fresadora,A,4.541149211972442,81.41982212219354,Correctivo,0.6103984890169263,Centro,0.5300840248883054,26.13774261615842,535.7832301670651,1,18
M0436,P02,Prensa,B,8.339435953771053,76.1894634319923,Preventivo,0.6597507065170042,Sur,0.6112808956532385,23.775750060961073,326.19518919711624,1,11
M0437,P04,Torno,A,7.878163509832361,80.82491290082562,Preventivo,0.544742847452769,Sur,0.5948147700714784,26.266803606258584,687.8498450905304,1,23
M0438,P02,Torno,B,8.288531859664658,66.9027617559842,Preventivo,0.8024084490786266,Sur,0.6112808956532385,23.775750060961073,433.56612522576677,1,15
M0439,P03,Torno,A,2.2762914351154513,70.6447581147188,Correctivo,0.752884344097181,Centro,0.7363271954206225,21.46632597757719,7.290722016251231,1,1
M0440,P11,Torno,A,11.267789021867133,72.09085782719539,Preventivo,0.3159393969598463,Norte,0.6948780745805822,25.411629283364377,88.94728178073689,1,3
M0441,P02,Prensa,A,6.222990227745501,78.63262137744168,Correctivo,0.4451292916643711,Sur,0.6112808956532385,23.775750060961073,296.55720129822635,1,10
M0442,P09,Fresadora,A,6.153161555662187,81.47349407140688,Preventivo,0.6529428345547925,Centro,0.6631797739082478,23.196749361855407,292.6638176709958,1,10
M0443,P03,Prensa,B,14.743438205344372,102.62062357133502,Correctivo,0.5577736798758738,Centro,0.7363271954206225,21.46632597757719,194.11179134331482,1,7
M0444,P11,Torno,A,2.7430342132552785,61.624351060967754,Preventivo,0.7559763825897636,Norte,0.6948780745805822,25.411629283364377,510.9975121857574,1,18
M0445,P08,Prensa,A,4.225746638819973,88.08120692003045,Correctivo,0.6255993845900357,Centro,0.5300840248883054,26.13774261615842,370.63725189225784,1,13
M0446,P12,Prensa,A,2.3612256439565993,98.92779157230605,Correctivo,0.5430745747088541,Norte,0.7256822092033763,18.05302548860507,0.7924221805976945,1,1
M0447,P10,Prensa,C,8.5277159575694,44.87124136227269,Preventivo,0.6880730295057534,Sur,0.8007702861329701,23.83049166876269,636.7675971470197,1,22
M0448,P09,Prensa,A,8.091514059049329,103.94278517898343,Preventivo,0.7349350518835905,Centro,0.6631797739082478,23.196749361855407,488.8988940397928,1,17
M0449,P09,Fresadora,B,5.20867534613987,86.31974497930565,Correctivo,0.9235435518541292,Centro,0.6631797739082478,23.196749361855407,213.61691819113463,1,8
M0450,P01,Fresadora,A,12.18713798187635,67.22100941514245,Correctivo,0.9325080438318386,Centro,0.5916641178967565,20.75990227476123,308.61518738033016,1,11
M0451,P12,Torno,A,7.525114865011769,88.39761158197966,Preventivo,0.8501211052782686,Norte,0.7256822092033763,18.05302548860507,506.4816810349382,1,17
M0452,P01,Prensa,A,5.751453121427797,65.95176980873201,Preventivo,0.812884995064904,Centro,0.5916641178967565,20.75990227476123,70.36597986423645,1,3
M0453,P08,Fresadora,A,11.333160041997125,72.05211721762254,Preventivo,0.8130902643486052,Centro,0.5300840248883054,26.13774261615842,17.523877799294972,1,1
M0454,P10,Torno,A,9.879770102032161,42.09171416199007,Preventivo,0.6186394097572999,Sur,0.8007702861329701,23.83049166876269,72.35841930152161,1,3
M0455,P01,Prensa,A,6.592760655161045,78.0009330940714,Correctivo,0.4981784403084484,Centro,0.5916641178967565,20.75990227476123,516.9752032171657,1,18
M0456,P11,Prensa,A,11.199167991599369,100.20929585850232,Correctivo,0.9206356629004333,Norte,0.6948780745805822,25.411629283364377,89.19756036554247,1,3
M0457,P08,Fresadora,A,2.4024727482044437,73.11336322926968,Preventivo,0.607515531561186,Centro,0.5300840248883054,26.13774261615842,263.62290184917003,1,9
M0458,P12,Prensa,A,15.225998961464015,86.01234567353305,Preventivo,0.6870022320840651,Norte,0.7256822092033763,18.05302548860507,304.94115996371147,1,11
M0459,P07,Torno,B,11.116259643189219,81.74137975472254,Correctivo,0.5987893981210612,Centro,0.6303256713678888,17.019784434442585,165.45774403383345,1,6
M0460,P05,Torno,B,5.6038833620298165,96.71585437247253,Correctivo,0.8655301321150781,Centro,0.5534500108826634,29.812299145379253,430.02429447610774,1,15
M0461,P06,Prensa,A,13.134692170222245,87.88634050435434,Correctivo,0.3686567946094272,Sur,0.5599365188521057,27.3467055328597,78.74247201747202,1,3
M0462,P10,Torno,C,3.6620234993460437,63.015252174297615,Correctivo,0.7972092190538903,Sur,0.8007702861329701,23.83049166876269,467.2473832306609,1,16
M0463,P11,Fresadora,B,5.175735407648981,76.37166854905895,Correctivo,0.40778245370034794,Norte,0.6948780745805822,25.411629283364377,720,0,24
M0464,P08,Fresadora,A,4.675886643786304,40.90357112764141,Correctivo,0.6791004856064199,Centro,0.5300840248883054,26.13774261615842,599.6499112663719,1,20
M0465,P11,Fresadora,C,2.6413129541511635,78.79541699201349,Correctivo,0.5341737808121508,Norte,0.6948780745805822,25.411629283364377,496.2707636154033,1,17
M0466,P09,Prensa,C,5.805682104574595,95.5156690988672,Preventivo,0.7929366427405974,Centro,0.6631797739082478,23.196749361855407,486.3839528433498,1,17
M0467,P05,Prensa,A,7.58733327085326,80.51105152601691,Preventivo,0.8130621804863236,Centro,0.5534500108826634,29.812299145379253,82.22662045228113,1,3
M0468,P04,Prensa,B,14.78142736531527,35.791845657103835,Preventivo,0.5574646460389775,Sur,0.5948147700714784,26.266803606258584,23.25894777262064,1,1
M0469,P05,Prensa,B,3.555708707851361,72.69167517942846,Preventivo,0.5232307762752919,Centro,0.5534500108826634,29.812299145379253,118.41982392288068,1,4
M0470,P01,Prensa,A,15.015699918817745,90.45956987333298,Preventivo,0.7282724257140697,Centro,0.5916641178967565,20.75990227476123,133.85223573174065,1,5
M0471,P05,Torno,A,19.120365797585045,73.66268160358118,Correctivo,0.7931923615945892,Centro,0.5534500108826634,29.812299145379253,104.25295142774834,1,4
M0472,P11,Fresadora,C,6.896988998643116,93.64280081614243,Correctivo,0.7320835226202582,Norte,0.6948780745805822,25.411629283364377,506.5426886266626,1,17
M0473,P12,Torno,B,4.601728230110333,81.99459449610633,Correctivo,0.7600074206374097,Norte,0.7256822092033763,18.05302548860507,443.8214284830873,1,15
M0474,P07,Fresadora,C,4.944597236718746,105.41134535412445,Preventivo,0.5963997901817841,Centro,0.6303256713678888,17.019784434442585,720,0,24
M0475,P05,Torno,A,8.710599335517319,104.28924285018668,Preventivo,0.49877465529808196,Centro,0.5534500108826634,29.812299145379253,320.8594226963052,1,11
M0476,P09,Torno,A,3.119110093389434,98.63039185088135,Preventivo,0.8696402870037006,Centro,0.6631797739082478,23.196749361855407,399.26378499094255,1,14
M0477,P08,Prensa,C,7.082216981108155,78.93578323275588,Preventivo,0.4429055001334987,Centro,0.5300840248883054,26.13774261615842,720,0,24
M0478,P04,Prensa,B,10.64206634595152,58.333513911356604,Preventivo,0.6032974593001668,Sur,0.5948147700714784,26.266803606258584,129.7479927827441,1,5
M0479,P12,Prensa,C,5.3567159700110425,50.231263457076594,Preventivo,0.5555572945417564,Norte,0.7256822092033763,18.05302548860507,92.96359839298997,1,4
M0480,P07,Fresadora,C,4.795021352276497,59.10282356377968,Preventivo,0.9046327421132765,Centro,0.6303256713678888,17.019784434442585,269.9722447109049,1,9
M0481,P03,Prensa,A,6.099194590357716,74.59979388454492,Preventivo,0.9433847111486366,Centro,0.7363271954206225,21.46632597757719,519.4665165286254,1,18
M0482,P09,Torno,A,19.520425906477943,74.92157049611409,Correctivo,0.9340709970044586,Centro,0.6631797739082478,23.196749361855407,27.261702282378167,1,1
M0483,P02,Prensa,C,16.643126162389272,53.82693571156898,Preventivo,0.9255285024543668,Sur,0.6112808956532385,23.775750060961073,48.79333900093614,1,2
M0484,P11,Fresadora,B,4.739625535481604,93.71225669418058,Correctivo,0.3729002589441837,Norte,0.6948780745805822,25.411629283364377,714.0197068342208,1,24
M0485,P05,Torno,A,3.7436258867212624,52.17376719572545,Correctivo,0.6433138533892604,Centro,0.5534500108826634,29.812299145379253,621.2083789549856,1,21
M0486,P09,Torno,B,4.725813461108148,37.98730711054986,Correctivo,0.7729004445993403,Centro,0.6631797739082478,23.196749361855407,130.65135857644455,1,5
M0487,P04,Fresadora,A,13.013708527879519,90.80786827261919,Correctivo,0.745335473416064,Sur,0.5948147700714784,26.266803606258584,97.64001946080529,1,4
M0488,P11,Torno,A,18.55082086559311,63.71320878701623,Preventivo,0.8380584935738921,Norte,0.6948780745805822,25.411629283364377,509.4639693314733,1,17
M0489,P03,Prensa,B,12.568109129380588,90.62727946173221,Correctivo,0.8631031549500007,Centro,0.7363271954206225,21.46632597757719,132.65877729305123,1,5
M0490,P07,Prensa,C,4.116094908260328,85.29551893324914,Correctivo,0.27276626430986284,Centro,0.6303256713678888,17.019784434442585,323.079742321495,1,11
M0491,P06,Torno,A,4.569634069001648,81.75936814237653,Correctivo,0.6272064675326448,Sur,0.5599365188521057,27.3467055328597,720,0,24
M0492,P04,Fresadora,C,6.515843550923839,85.73950086996008,Preventivo,0.6905925883678967,Sur,0.5948147700714784,26.266803606258584,504.0812135465156,1,17
M0493,P01,Fresadora,B,6.374461218591156,84.20928037731633,Preventivo,0.7054269222547302,Centro,0.5916641178967565,20.75990227476123,693.6678564104751,1,24
M0494,P02,Torno,C,5.042194457749324,89.8645648654042,Preventivo,0.889443288375169,Sur,0.6112808956532385,23.775750060961073,71.05625109068063,1,3
M0495,P10,Torno,A,5.138164322615146,76.34350602030658,Preventivo,0.3991433028352152,Sur,0.8007702861329701,23.83049166876269,343.0442868577549,1,12
M0496,P12,Prensa,A,4.103439678237036,61.87944204121245,Preventivo,0.35083154002517175,Norte,0.7256822092033763,18.05302548860507,511.7222976419144,1,18
M0497,P05,Fresadora,A,3.2694930662170196,91.72895806553034,Preventivo,0.6969236294177344,Centro,0.5534500108826634,29.812299145379253,552.1599639742632,1,19
M0498,P04,Prensa,A,3.50394058046358,95.7952830393279,Preventivo,0.7377442417213598,Sur,0.5948147700714784,26.266803606258584,143.96807735237792,1,5
M0499,P05,Prensa,C,5.918524892002864,107.4728760425532,Preventivo,0.36925919601313584,Centro,0.5534500108826634,29.812299145379253,347.96206514594553,1,12
M0500,P04,Prensa,C,20,105.3214111004497,Preventivo,0.6880425220488217,Sur,0.5948147700714784,26.266803606258584,226.9680577945116,1,8
M0501,P01,Fresadora,C,2.966334244115446,91.75959699306091,Preventivo,0.7209432947491223,Centro,0.5916641178967565,20.75990227476123,484.78636905724255,1,17
M0502,P04,Torno,C,20,49.02077114358755,Preventivo,0.7466815114982186,Sur,0.5948147700714784,26.266803606258584,145.5888344170622,1,5
M0503,P07,Prensa,C,3.842287313970149,47.042045709943025,Preventivo,0.5589833522856645,Centro,0.6303256713678888,17.019784434442585,101.94115832094617,1,4
M0504,P11,Fresadora,C,6.680265669638735,40.54983621161914,Correctivo,0.5299410326021224,Norte,0.6948780745805822,25.411629283364377,341.1827617578128,1,12
M0505,P07,Prensa,C,3.6183781949953735,74.42379899410923,Correctivo,0.7313732289082686,Centro,0.6303256713678888,17.019784434442585,23.43269641361735,1,1
M0506,P02,Torno,A,13.635013047356985,59.240052122369136,Preventivo,0.6129980189602001,Sur,0.6112808956532385,23.775750060961073,120.80792612935672,1,5
M0507,P08,Torno,C,12.361885413489505,89.86879221180686,Preventivo,0.5751031117722242,Centro,0.5300840248883054,26.13774261615842,105.51142283256752,1,4
M0508,P05,Torno,A,4.524464966506646,30,Correctivo,0.7231885833221033,Centro,0.5534500108826634,29.812299145379253,292.058438499271,1,10
M0509,P10,Fresadora,A,3.251104893091531,78.7687517104656,Preventivo,0.6150706228938301,Sur,0.8007702861329701,23.83049166876269,69.41878995400505,1,3
M0510,P09,Fresadora,A,6.0576868247740325,91.87145826981197,Correctivo,0.4707010587107722,Centro,0.6631797739082478,23.196749361855407,505.87783467465613,1,17
M0511,P11,Torno,A,10.892533063040618,57.36160546256067,Correctivo,0.6817200716161385,Norte,0.6948780745805822,25.411629283364377,462.4069475677053,1,16
M0512,P09,Fresadora,A,7.711903754723967,78.27105553957233,Correctivo,0.9082083217422127,Centro,0.6631797739082478,23.196749361855407,197.48982881069185,1,7
M0513,P07,Fresadora,B,12.06032290455755,81.92320876050125,Correctivo,0.7921647497503438,Centro,0.6303256713678888,17.019784434442585,64.44421168663068,1,3
M0514,P01,Fresadora,A,5.785548913842273,61.62475216306374,Preventivo,0.6019164446636543,Centro,0.5916641178967565,20.75990227476123,174.77222392386952,1,6
M0515,P03,Torno,C,7.266747524846978,78.25453160607555,Preventivo,0.638278400300864,Centro,0.7363271954206225,21.46632597757719,720,0,24
M0516,P09,Prensa,B,9.549923096366546,109.03485177879934,Preventivo,0.8500108949183671,Centro,0.6631797739082478,23.196749361855407,336.59621955426985,1,12
M0517,P07,Torno,B,4.869254742925675,79.14812229961368,Correctivo,0.8612581034762724,Centro,0.6303256713678888,17.019784434442585,493.01038914403324,1,17
M0518,P09,Prensa,A,20,102.60181331024758,Preventivo,0.8300748271613108,Centro,0.6631797739082478,23.196749361855407,3.8539664485582192,1,1
M0519,P01,Prensa,A,10.783233953116214,106.65518380970674,Preventivo,0.8947057532110356,Centro,0.5916641178967565,20.75990227476123,75.676316255408,1,3
M0520,P05,Prensa,C,4.462577711046044,80.45097820403163,Preventivo,0.5968177259555246,Centro,0.5534500108826634,29.812299145379253,642.8730748966749,1,22
M0521,P01,Prensa,B,4.5274790910948814,70.83954852782543,Preventivo,0.5451869125953447,Centro,0.5916641178967565,20.75990227476123,103.5627941711217,1,4
M0522,P04,Torno,B,6.7691307457464625,35.16120393565111,Correctivo,0.5654573185353351,Sur,0.5948147700714784,26.266803606258584,414.17983850463236,1,14
M0523,P12,Fresadora,B,16.68759844573889,61.831157806356345,Correctivo,0.8139868849228431,Norte,0.7256822092033763,18.05302548860507,12.037740339648305,1,1
M0524,P10,Fresadora,C,7.139247300368546,72.15703743475012,Preventivo,0.6944583683114175,Sur,0.8007702861329701,23.83049166876269,117.44287864457235,1,4
M0525,P11,Torno,A,6.007124561035672,32.074272438932304,Correctivo,0.8718585979378684,Norte,0.6948780745805822,25.411629283364377,170.9102206591328,1,6
M0526,P07,Fresadora,A,4.407936318912449,64.33276301345042,Preventivo,0.4852869012436795,Centro,0.6303256713678888,17.019784434442585,144.94315953849855,1,5
M0527,P03,Prensa,B,2.969278137666802,97.37436564254521,Correctivo,0.5044661083190466,Centro,0.7363271954206225,21.46632597757719,550.5942449849506,1,19
M0528,P11,Prensa,B,3.866762204157431,73.59844467098986,Correctivo,0.7665484756138725,Norte,0.6948780745805822,25.411629283364377,330.33544132407843,1,12
M0529,P08,Torno,B,4.51228405131917,66.78332030950844,Preventivo,0.7633359828343736,Centro,0.5300840248883054,26.13774261615842,496.9992635916501,1,17
M0530,P11,Prensa,A,5.844263608619974,80.96296400668838,Correctivo,0.5748827757412571,Norte,0.6948780745805822,25.411629283364377,584.6914493340624,1,20
M0531,P01,Prensa,A,8.433830122593923,54.60828492928596,Correctivo,0.6937957868981377,Centro,0.5916641178967565,20.75990227476123,399.93083651934035,1,14
M0532,P10,Fresadora,B,8.953336912219097,78.28999831273792,Correctivo,0.695822389906267,Sur,0.8007702861329701,23.83049166876269,404.107691175381,1,14
M0533,P05,Prensa,C,9.667625473915253,60.39920613299472,Preventivo,0.35762341280592236,Centro,0.5534500108826634,29.812299145379253,530.6994706368413,1,18
M0534,P06,Fresadora,A,8.678938734833912,74.34160253079426,Correctivo,0.8409813154871917,Sur,0.5599365188521057,27.3467055328597,172.07400569425323,1,6
M0535,P03,Prensa,C,5.544660439879075,93.22567921505768,Preventivo,0.6722757227562585,Centro,0.7363271954206225,21.46632597757719,644.1038390959503,1,22
