id_maquina,id_planta,dia,tiempo_anios,tipo,fabricante,plan_mantenimiento,antiguedad_anios,carga,temperatura_observada,vibracion_observada,degradacion,mantenimiento_realizado,dias_desde_mantenimiento,mantenimiento_reciente,tiempo,fallo
M0230,P07,300,0.821917808219178,Prensa,C,Correctivo,3.7125441617803774,0.23949067328295584,20.74036024961434,0.5249214328097161,1.07241673682971,FALSE,300,0,611.099540588275,1
M0230,P07,330,0.9041095890410958,Prensa,C,Correctivo,3.7125441617803774,0.24329758912170454,18.327719380828412,0.657415724936038,0.9558806555085779,FALSE,330,0,611.099540588275,1
M0230,P07,360,0.9863013698630136,Prensa,C,Correctivo,3.7125441617803774,0.22108806018740326,22.977126177217656,0.5754555767210526,1.7601328281916802,FALSE,360,0,611.099540588275,1
M0230,P07,390,1.0684931506849316,Prensa,C,Correctivo,3.7125441617803774,0.3055691900335226,25.593601151827798,0.6535252873655482,1.292603626949799,FALSE,390,0,611.099540588275,1
M0230,P07,420,1.1506849315068493,Prensa,C,Correctivo,3.7125441617803774,0.23609411356784224,20.66235505724708,0.6647436085910347,1.2926391655393183,FALSE,420,0,611.099540588275,1
M0230,P07,450,1.2328767123287672,Prensa,C,Correctivo,3.7125441617803774,0.19004207707074505,23.664958773803193,0.7539472598126005,0.738670500697612,FALSE,450,0,611.099540588275,1
M0230,P07,480,1.3150684931506849,Prensa,C,Correctivo,3.7125441617803774,0.25728868594804327,24.080942404851417,0.6556938285083886,1.1654240075193072,FALSE,480,0,611.099540588275,1
M0230,P07,510,1.3972602739726028,Prensa,C,Correctivo,3.7125441617803774,0.2845196150224139,20.898229725327226,0.85986528922986,1.7892885717052465,FALSE,510,0,611.099540588275,1
M0230,P07,540,1.4794520547945205,Prensa,C,Correctivo,3.7125441617803774,0.26807861348716455,23.558792908111577,0.9963124166003503,1.0650930428901604,FALSE,540,0,611.099540588275,1
M0230,P07,570,1.5616438356164384,Prensa,C,Correctivo,3.7125441617803774,0.20984706319327134,20.323572489701412,0.6050933359345495,0.7573096413390294,FALSE,570,0,611.099540588275,1
M0230,P07,600,1.643835616438356,Prensa,C,Correctivo,3.7125441617803774,0.1696859876182983,20.318097808180326,0.7289944286124962,1.6431513760124468,FALSE,600,0,611.099540588275,1
M0231,P07,0,0,Torno,B,Preventivo,6.662545248267022,0.608368237559807,29.373463930160465,1.5575641617539144,2.2543064294123325,FALSE,0,0,320.73346029450215,1
M0231,P07,30,0.0821917808219178,Torno,B,Preventivo,6.662545248267022,0.6809175360922215,33.728966988323464,2.0704044510689914,4.213997701054065,FALSE,30,0,320.73346029450215,1
M0231,P07,60,0.1643835616438356,Torno,B,Preventivo,6.662545248267022,0.5969448491459077,26.364091131810184,1.759018964283623,2.282942522525579,FALSE,60,0,320.73346029450215,1
M0231,P07,90,0.2465753424657534,Torno,B,Preventivo,6.662545248267022,0.7103466317210834,34.025657284908405,2.809129224790144,2.922076055340987,FALSE,90,0,320.73346029450215,1
M0231,P07,120,0.3287671232876712,Torno,B,Preventivo,6.662545248267022,0.6833362337361419,30.268071435361886,2.607645603952914,4.021997538188881,FALSE,120,0,320.73346029450215,1
M0231,P07,150,0.410958904109589,Torno,B,Preventivo,6.662545248267022,0.6378889229882492,30.767767732348958,2.3086043441846122,3.267932322730462,FALSE,150,0,320.73346029450215,1
M0231,P07,180,0.4931506849315068,Torno,B,Preventivo,6.662545248267022,0.675605973657234,25.198882035652215,2.8390145802305438,1.6260694860722233,TRUE,0,1,320.73346029450215,1
M0231,P07,210,0.5753424657534246,Torno,B,Preventivo,6.662545248267022,0.6416247376762118,29.593193260465235,2.7269859059355728,1.6689295568954823,FALSE,30,1,320.73346029450215,1
M0231,P07,240,0.6575342465753424,Torno,B,Preventivo,6.662545248267022,0.5564648373733848,28.27974908848562,3.1362691704738728,1.5900841406595434,FALSE,60,1,320.73346029450215,1
M0231,P07,270,0.7397260273972602,Torno,B,Preventivo,6.662545248267022,0.4989423786972994,24.24121882028787,2.654819069123158,2.1738228647475544,FALSE,90,1,320.73346029450215,1
M0231,P07,300,0.821917808219178,Torno,B,Preventivo,6.662545248267022,0.6120210978345066,26.231466786496203,3.5061689993570417,2.6248914001194183,FALSE,120,0,320.73346029450215,1
M0232,P10,0,0,Prensa,C,Preventivo,6.042213492618988,0.7594836495198692,39.442683556355796,1.1361011341141733,1.6744440226605883,FALSE,0,0,171.8213489189357,1
M0232,P10,30,0.0821917808219178,Prensa,C,Preventivo,6.042213492618988,0.6809352044161521,39.43435174836672,0.9893962671790479,1.1433249311441143,FALSE,30,0,171.8213489189357,1
M0232,P10,60,0.1643835616438356,Prensa,C,Preventivo,6.042213492618988,0.8592257341421019,38.559126784666304,0.9367675566363,1.2789499193790614,FALSE,60,0,171.8213489189357,1
M0232,P10,90,0.2465753424657534,Prensa,C,Preventivo,6.042213492618988,0.868626525235248,45.262520830824776,0.7746148925887619,1.3864053442039626,FALSE,90,0,171.8213489189357,1
M0232,P10,120,0.3287671232876712,Prensa,C,Preventivo,6.042213492618988,0.9620072768055694,46.79405006151259,1.201925144254513,3.2741677434211316,FALSE,120,0,171.8213489189357,1
M0232,P10,150,0.410958904109589,Prensa,C,Preventivo,6.042213492618988,0.8114973005257821,38.66548447396623,0.8408579393178576,2.3504760359532253,FALSE,150,0,171.8213489189357,1
M0233,P11,0,0,Fresadora,A,Preventivo,8.862704008677976,0.8387222259290256,42.399621211275175,1.4526885854743468,1.7624193453171146,FALSE,0,0,309.8817700256321,1
M0233,P11,30,0.0821917808219178,Fresadora,A,Preventivo,8.862704008677976,0.8050029617111734,43.43290022632343,1.4575348909833261,2.627888536217666,FALSE,30,0,309.8817700256321,1
M0233,P11,60,0.1643835616438356,Fresadora,A,Preventivo,8.862704008677976,0.9139049435144173,44.53755423659841,1.5244834798858127,5.408891934970409,FALSE,60,0,309.8817700256321,1
M0233,P11,90,0.2465753424657534,Fresadora,A,Preventivo,8.862704008677976,0.8992622152249308,49.57201733109671,2.2624327612029123,2.931449377874433,FALSE,90,0,309.8817700256321,1
M0233,P11,120,0.3287671232876712,Fresadora,A,Preventivo,8.862704008677976,0.8561461654123843,46.04513821686473,2.767174107794006,2.213805505885527,FALSE,120,0,309.8817700256321,1
M0233,P11,150,0.410958904109589,Fresadora,A,Preventivo,8.862704008677976,0.7836681994927899,41.715167944545826,1.7657614419207026,3.223650902154108,FALSE,150,0,309.8817700256321,1
M0233,P11,180,0.4931506849315068,Fresadora,A,Preventivo,8.862704008677976,0.7914552434297483,41.20005442096536,1.900797276245217,1.064210316102765,TRUE,0,1,309.8817700256321,1
M0233,P11,210,0.5753424657534246,Fresadora,A,Preventivo,8.862704008677976,0.7167949717058488,36.8733079303602,1.6788505000234755,1.399809866201806,FALSE,30,1,309.8817700256321,1
M0233,P11,240,0.6575342465753424,Fresadora,A,Preventivo,8.862704008677976,0.74826935061004,38.93668292599644,2.317693179777131,1.0940003429972764,FALSE,60,1,309.8817700256321,1
M0233,P11,270,0.7397260273972602,Fresadora,A,Preventivo,8.862704008677976,0.7010845218967219,41.622622880888834,1.5384392139140906,1.821105499499765,FALSE,90,1,309.8817700256321,1
M0233,P11,300,0.821917808219178,Fresadora,A,Preventivo,8.862704008677976,0.8497194743172543,39.941380363456524,2.1011535596575857,2.7000629264488687,FALSE,120,0,309.8817700256321,1
M0234,P09,0,0,Torno,A,Preventivo,20,0.6451826762735681,38.83649959790179,4.04875648687144,6.116254521879437,FALSE,0,0,169.9812014622218,1
M0234,P09,30,0.0821917808219178,Torno,A,Preventivo,20,0.8038368315358058,40.5108580487689,6.537892118584693,5.932461507859838,FALSE,30,0,169.9812014622218,1
M0234,P09,60,0.1643835616438356,Torno,A,Preventivo,20,0.8184886199958613,43.94894606260339,6.473346768607374,13.43380481415648,FALSE,60,0,169.9812014622218,1
M0234,P09,90,0.2465753424657534,Torno,A,Preventivo,20,0.8981138736136596,45.86064132485039,5.6874020030223145,3.4619812386025934,FALSE,90,0,169.9812014622218,1
M0234,P09,120,0.3287671232876712,Torno,A,Preventivo,20,0.7599416046076608,48.759203844568496,5.814434229759548,10.350896244074711,FALSE,120,0,169.9812014622218,1
M0234,P09,150,0.410958904109589,Torno,A,Preventivo,20,0.641566391219124,42.31651657608406,5.179684590093425,5.550016978025161,FALSE,150,0,169.9812014622218,1
M0235,P11,0,0,Torno,A,Preventivo,4.710251099567599,0.8554942457152982,42.36308232671466,2.142926565775847,2.794229717932339,FALSE,0,0,459.4985180956459,1
M0235,P11,30,0.0821917808219178,Torno,A,Preventivo,4.710251099567599,0.8500591139588403,40.89057202381435,1.5184272464109283,0.9337569496165992,FALSE,30,0,459.4985180956459,1
M0235,P11,60,0.1643835616438356,Torno,A,Preventivo,4.710251099567599,0.9345562704634175,48.524816481803875,2.233332349998883,2.266261214036582,FALSE,60,0,459.4985180956459,1
M0235,P11,90,0.2465753424657534,Torno,A,Preventivo,4.710251099567599,0.999109434400983,48.477965232231135,2.5745308856841076,3.0115105941860687,FALSE,90,0,459.4985180956459,1
M0235,P11,120,0.3287671232876712,Torno,A,Preventivo,4.710251099567599,0.933549061394217,46.277071704713634,1.5592328438691374,3.3090605259568284,FALSE,120,0,459.4985180956459,1
M0235,P11,150,0.410958904109589,Torno,A,Preventivo,4.710251099567599,0.899581884389263,45.80422732601816,1.794252027940184,2.6253027524979657,FALSE,150,0,459.4985180956459,1
M0235,P11,180,0.4931506849315068,Torno,A,Preventivo,4.710251099567599,0.9320077339009125,41.905072944754096,1.3552958435308802,2.14271766011019,TRUE,0,1,459.4985180956459,1
M0235,P11,210,0.5753424657534246,Torno,A,Preventivo,4.710251099567599,0.7814248812456048,37.835932892845086,1.0458849695483492,2.5934507057841585,FALSE,30,1,459.4985180956459,1
M0235,P11,240,0.6575342465753424,Torno,A,Preventivo,4.710251099567599,0.6408043962259622,37.4413828007856,1.1595601540572875,1.0118073465254318,FALSE,60,1,459.4985180956459,1
M0235,P11,270,0.7397260273972602,Torno,A,Preventivo,4.710251099567599,0.7998571318188372,37.25333962279852,1.241595190430993,2.100113104905059,FALSE,90,1,459.4985180956459,1
M0235,P11,300,0.821917808219178,Torno,A,Preventivo,4.710251099567599,0.8410858993006953,39.883395494583255,1.476682641740684,3.140540343169454,FALSE,120,0,459.4985180956459,1
M0235,P11,330,0.9041095890410958,Torno,A,Preventivo,4.710251099567599,0.8015966746963771,37.703079481694076,1.387809588822522,2.121310264750924,FALSE,150,0,459.4985180956459,1
M0235,P11,360,0.9863013698630136,Torno,A,Preventivo,4.710251099567599,0.7697956549576765,38.485010857294206,1.4067411022301255,1.3131899843400152,TRUE,0,1,459.4985180956459,1
M0235,P11,390,1.0684931506849316,Torno,A,Preventivo,4.710251099567599,0.8315280976831185,41.46567624720055,1.3767949290727939,1.1525068673413046,FALSE,30,1,459.4985180956459,1
M0235,P11,420,1.1506849315068493,Torno,A,Preventivo,4.710251099567599,0.8856339252521581,46.569809264757104,1.565126359378254,2.3048040365671594,FALSE,60,1,459.4985180956459,1
M0235,P11,450,1.2328767123287672,Torno,A,Preventivo,4.710251099567599,0.8615358508343,43.22325738204323,1.1651956539077777,1.5552001757278502,FALSE,90,1,459.4985180956459,1
M0236,P04,0,0,Prensa,B,Correctivo,3.0553780895473728,0.8436824451368797,40.56762057043696,2.0980717165415568,2.440272681645303,FALSE,0,0,422.33262883288495,1
M0236,P04,30,0.0821917808219178,Prensa,B,Correctivo,3.0553780895473728,0.8555952984588855,43.35057301908297,1.9475081590527934,2.450361384284209,FALSE,30,0,422.33262883288495,1
M0236,P04,60,0.1643835616438356,Prensa,B,Correctivo,3.0553780895473728,0.7712039453593451,41.25737985000871,1.3581958298672356,2.7463176530060407,FALSE,60,0,422.33262883288495,1
M0236,P04,90,0.2465753424657534,Prensa,B,Correctivo,3.0553780895473728,0.884522493329617,49.662492221261175,1.7855671100240353,3.239602508985606,FALSE,90,0,422.33262883288495,1
M0236,P04,120,0.3287671232876712,Prensa,B,Correctivo,3.0553780895473728,0.9199797258130195,45.2862180867978,2.133223234747566,3.3254881728345973,FALSE,120,0,422.33262883288495,1
M0236,P04,150,0.410958904109589,Prensa,B,Correctivo,3.0553780895473728,0.8746647095046635,42.9994452441902,2.3417990717124284,3.285780573167711,FALSE,150,0,422.33262883288495,1
M0236,P04,180,0.4931506849315068,Prensa,B,Correctivo,3.0553780895473728,0.787323075524622,45.019487483604564,2.914220134275467,1.5564871423940048,FALSE,180,0,422.33262883288495,1
M0236,P04,210,0.5753424657534246,Prensa,B,Correctivo,3.0553780895473728,0.7741566052635029,45.504842021431365,2.0253549088584926,3.225959007404748,FALSE,210,0,422.33262883288495,1
M0236,P04,240,0.6575342465753424,Prensa,B,Correctivo,3.0553780895473728,0.8525451840520117,39.50474113355736,1.8418287871399321,3.9332965309070556,FALSE,240,0,422.33262883288495,1
M0236,P04,270,0.7397260273972602,Prensa,B,Correctivo,3.0553780895473728,0.7365802342740321,35.60450822735251,1.804396246696045,3.5317989451741867,FALSE,270,0,422.33262883288495,1
M0236,P04,300,0.821917808219178,Prensa,B,Correctivo,3.0553780895473728,0.7286257119670463,37.51317773151869,1.7301512284840794,4.801015754063305,FALSE,300,0,422.33262883288495,1
M0236,P04,330,0.9041095890410958,Prensa,B,Correctivo,3.0553780895473728,0.7356274379060266,39.99371751189682,2.036326712540682,3.995528141534996,FALSE,330,0,422.33262883288495,1
M0236,P04,360,0.9863013698630136,Prensa,B,Correctivo,3.0553780895473728,0.7421338749696282,36.237470326470806,2.2570904306706576,3.180812003931675,FALSE,360,0,422.33262883288495,1
M0236,P04,390,1.0684931506849316,Prensa,B,Correctivo,3.0553780895473728,0.8970228451186032,41.12055544264823,2.671666762201317,6.082944300347957,FALSE,390,0,422.33262883288495,1
M0236,P04,420,1.1506849315068493,Prensa,B,Correctivo,3.0553780895473728,0.8851557393015587,48.80400700460629,2.130588159004743,2.5717743409403675,FALSE,420,0,422.33262883288495,1
M0237,P08,0,0,Torno,C,Correctivo,3.4977053245209238,0.7337130615492305,40.16909085650266,1.3432115817796826,1.7107177232893405,FALSE,0,0,229.18647546430964,1
M0237,P08,30,0.0821917808219178,Torno,C,Correctivo,3.4977053245209238,0.7979323799067953,45.27133381094016,0.8261324591589938,1.8744750624822266,FALSE,30,0,229.18647546430964,1
M0237,P08,60,0.1643835616438356,Torno,C,Correctivo,3.4977053245209238,0.5635776513403143,42.249375431567614,0.7332735247501526,1.753173917506947,FALSE,60,0,229.18647546430964,1
M0237,P08,90,0.2465753424657534,Torno,C,Correctivo,3.4977053245209238,0.7112598101556621,41.588863152045995,1.1952578838443344,1.4342755233813125,FALSE,90,0,229.18647546430964,1
M0237,P08,120,0.3287671232876712,Torno,C,Correctivo,3.4977053245209238,0.7398718056879732,41.110322413839064,1.0654799351839659,2.8318559900437417,FALSE,120,0,229.18647546430964,1
M0237,P08,150,0.410958904109589,Torno,C,Correctivo,3.4977053245209238,0.7352846724493365,39.96110308560137,0.9326874318770272,2.066174291302029,FALSE,150,0,229.18647546430964,1
M0237,P08,180,0.4931506849315068,Torno,C,Correctivo,3.4977053245209238,0.7271945427436479,41.784213608906654,1.0575197967056291,2.3239236775792977,FALSE,180,0,229.18647546430964,1
M0237,P08,210,0.5753424657534246,Torno,C,Correctivo,3.4977053245209238,0.6043834609153895,33.23661843929491,0.9584055813209873,0.5228878757454976,FALSE,210,0,229.18647546430964,1
M0238,P08,0,0,Torno,A,Correctivo,9.233684759938107,0.7189977205844666,41.01248816639806,2.197751812320925,2.747530761916049,FALSE,0,0,155.8104898679162,1
M0238,P08,30,0.0821917808219178,Torno,A,Correctivo,9.233684759938107,0.7699778270821345,40.953640114759736,2.075608358467744,4.181574218673753,FALSE,30,0,155.8104898679162,1
M0238,P08,60,0.1643835616438356,Torno,A,Correctivo,9.233684759938107,0.8598545153385361,44.33796153073171,2.3420738844879434,2.4002258443428963,FALSE,60,0,155.8104898679162,1
M0238,P08,90,0.2465753424657534,Torno,A,Correctivo,9.233684759938107,0.7750119056394887,45.48310812019219,2.639396128974482,2.491618503933678,FALSE,90,0,155.8104898679162,1
M0238,P08,120,0.3287671232876712,Torno,A,Correctivo,9.233684759938107,0.7434467678668906,48.48491327375742,1.8762084532205086,1.860724021308304,FALSE,120,0,155.8104898679162,1
M0238,P08,150,0.410958904109589,Torno,A,Correctivo,9.233684759938107,0.8351746703411795,48.02781178293708,2.5530353477503547,3.090935583581684,FALSE,150,0,155.8104898679162,1
M0239,P06,0,0,Prensa,C,Correctivo,4.615043284209655,0.5860473012059516,39.96552786935053,0.8740826647105984,1.5254837023077537,FALSE,0,0,532.1540694750789,1
M0239,P06,30,0.0821917808219178,Prensa,C,Correctivo,4.615043284209655,0.6421945813540941,39.954061183351975,1.09850805243222,1.613185471747365,FALSE,30,0,532.1540694750789,1
M0239,P06,60,0.1643835616438356,Prensa,C,Correctivo,4.615043284209655,0.7132518494750469,43.25683901631507,1.1607168084562742,1.999513282190667,FALSE,60,0,532.1540694750789,1
M0239,P06,90,0.2465753424657534,Prensa,C,Correctivo,4.615043284209655,0.6836481061338138,45.42624338812588,0.815126017597212,2.3673559942902465,FALSE,90,0,532.1540694750789,1
M0239,P06,120,0.3287671232876712,Prensa,C,Correctivo,4.615043284209655,0.7336113286398869,46.5918695565035,1.1917184797143905,2.3753033528408487,FALSE,120,0,532.1540694750789,1
M0239,P06,150,0.410958904109589,Prensa,C,Correctivo,4.615043284209655,0.7755506472561331,40.758498328676126,1.0890728270796568,2.338911840017488,FALSE,150,0,532.1540694750789,1
M0239,P06,180,0.4931506849315068,Prensa,C,Correctivo,4.615043284209655,0.6938285991976592,41.84376073558752,1.0018411913843177,1.3657355484789062,FALSE,180,0,532.1540694750789,1
M0239,P06,210,0.5753424657534246,Prensa,C,Correctivo,4.615043284209655,0.6478616532364052,39.906119897984205,0.9122002326259676,2.2515211336942813,FALSE,210,0,532.1540694750789,1
M0239,P06,240,0.6575342465753424,Prensa,C,Correctivo,4.615043284209655,0.6605097919306275,39.19171626339325,1.273322677936835,2.8200824431557665,FALSE,240,0,532.1540694750789,1
M0239,P06,270,0.7397260273972602,Prensa,C,Correctivo,4.615043284209655,0.5467056757302085,39.662183738050146,0.7486163805581446,2.041965328160974,FALSE,270,0,532.1540694750789,1
M0239,P06,300,0.821917808219178,Prensa,C,Correctivo,4.615043284209655,0.5241964945521899,39.12423541691707,1.008406251207331,2.038728193878976,FALSE,300,0,532.1540694750789,1
M0239,P06,330,0.9041095890410958,Prensa,C,Correctivo,4.615043284209655,0.65670136928826806,37.255135496457,NA,2.5704735605995266,FALSE,330,0,532.1540694750789,1
M0239,P06,360,0.9863013698630136,Prensa,C,Correctivo,4.615043284209655,0.5697177364483589,36.070407489925245,0.9977209258620968,2.2130205425952663,FALSE,360,0,532.1540694750789,1
M0239,P06,390,1.0684931506849316,Prensa,C,Correctivo,4.615043284209655,0.6107382707994338,41.73116075902821,0.8189781555289194,2.175191534370437,FALSE,390,0,532.1540694750789,1
M0239,P06,420,1.1506849315068493,Prensa,C,Correctivo,4.615043284209655,0.6994508274405109,44.56483968393465,1.2411929814209788,2.6479164309913137,FALSE,420,0,532.1540694750789,1
M0239,P06,450,1.2328767123287672,Prensa,C,Correctivo,4.615043284209655,0.6357162335198816,40.662488263903896,1.6457567569265423,1.464496270906739,FALSE,450,0,532.1540694750789,1
M0239,P06,480,1.3150684931506849,Prensa,C,Correctivo,4.615043284209655,0.676520128946246,43.33580245676221,1.4255497296407622,3.98139509541965,FALSE,480,0,532.1540694750789,1
M0239,P06,510,1.3972602739726028,Prensa,C,Correctivo,4.615043284209655,0.8107939409903822,43.751753836626015,1.8151595163127392,2.5718980428487055,FALSE,510,0,532.1540694750789,1
M0240,P01,0,0,Torno,B,Preventivo,4.2663082549174085,0.6240267461849113,32.69368251118573,NA,0.7738085301048085,FALSE,0,0,702.3668345490845,1
M0240,P01,30,0.0821917808219178,Torno,B,Preventivo,4.2663082549174085,0.661110459721533,34.04711275077135,0.9630462006019733,1.1242266429963585,FALSE,30,0,702.3668345490845,1
M0240,P01,60,0.1643835616438356,Torno,B,Preventivo,4.2663082549174085,0.8209275822099964,NA,1.5627874092727112,1.5883620999396257,FALSE,60,0,702.3668345490845,1
M0240,P01,90,0.2465753424657534,Torno,B,Preventivo,4.2663082549174085,0.7548300861718608,35.49734679645845,1.3391689270122091,2.10939132848206,FALSE,90,0,702.3668345490845,1
M0240,P01,120,0.3287671232876712,Torno,B,Preventivo,4.2663082549174085,0.6503591197614242,34.13628929222811,0.8000868465617296,1.417114711973729,FALSE,120,0,702.3668345490845,1
M0240,P01,150,0.410958904109589,Torno,B,Preventivo,4.2663082549174085,0.7195475553766411,34.61666616771434,1.1998353397528205,1.2216005076715981,FALSE,150,0,702.3668345490845,1
M0240,P01,180,0.4931506849315068,Torno,B,Preventivo,4.2663082549174085,0.7340022702076197,32.946289786551056,1.323666251267883,0.6193627511793686,TRUE,0,1,702.3668345490845,1
M0240,P01,210,0.5753424657534246,Torno,B,Preventivo,4.2663082549174085,0.7219810084907993,31.196686344619394,1.6046661515744387,0.8116725308063537,FALSE,30,1,702.3668345490845,1
M0240,P01,240,0.6575342465753424,Torno,B,Preventivo,4.2663082549174085,0.5898296038872952,33.39294234267662,0.8483579168331158,0.8586789901121413,FALSE,60,1,702.3668345490845,1
M0240,P01,270,0.7397260273972602,Torno,B,Preventivo,4.2663082549174085,0.6000913732923614,29.88341571402254,1.3313913098157022,1.344328404585462,FALSE,90,1,702.3668345490845,1
M0240,P01,300,0.821917808219178,Torno,B,Preventivo,4.2663082549174085,0.5717788015034867,28.3246683629067,1.0293996616173346,1.0572480142321856,FALSE,120,0,702.3668345490845,1
M0240,P01,330,0.9041095890410958,Torno,B,Preventivo,4.2663082549174085,0.5642888012367341,32.51478634730902,1.0800940286993652,1.206226093402002,FALSE,150,0,702.3668345490845,1
M0240,P01,360,0.9863013698630136,Torno,B,Preventivo,4.2663082549174085,0.6314084409893985,30.441555082216045,1.823907340318551,1.471692836338633,FALSE,180,0,702.3668345490845,1
M0240,P01,390,1.0684931506849316,Torno,B,Preventivo,4.2663082549174085,0.6484007129338316,34.94610730133939,1.2536964727836595,1.9499454845345068,FALSE,210,0,702.3668345490845,1
M0240,P01,420,1.1506849315068493,Torno,B,Preventivo,4.2663082549174085,0.5967144236637076,36.65738507746606,2.0376861535515522,0.900939670879692,FALSE,240,0,702.3668345490845,1
M0240,P01,450,1.2328767123287672,Torno,B,Preventivo,4.2663082549174085,0.7439154917184609,38.996610111203765,2.45800075526128,1.7312136473782134,FALSE,270,0,702.3668345490845,1
M0240,P01,480,1.3150684931506849,Torno,B,Preventivo,4.2663082549174085,0.6488418262986109,35.16239439047367,1.0282094420238526,1.9885433675991557,FALSE,300,0,702.3668345490845,1
M0240,P01,510,1.3972602739726028,Torno,B,Preventivo,4.2663082549174085,0.6491430864099192,29.284259716734564,2.0307668392707057,1.203870775815257,FALSE,330,0,702.3668345490845,1
M0240,P01,540,1.4794520547945205,Torno,B,Preventivo,4.2663082549174085,0.6304035553908046,34.13006847421054,2.1721000373598494,0.8353462098137711,TRUE,0,1,702.3668345490845,1
M0240,P01,570,1.5616438356164384,Torno,B,Preventivo,4.2663082549174085,0.6052608177364454,30.278583546292797,1.478549041784273,0.5045725499071362,FALSE,30,1,702.3668345490845,1
M0240,P01,600,1.643835616438356,Torno,B,Preventivo,4.2663082549174085,0.5177929923310165,28.223413059279356,1.6078523497627524,1.0496980585506561,FALSE,60,1,702.3668345490845,1
M0240,P01,630,1.726027397260274,Torno,B,Preventivo,4.2663082549174085,0.5219412266498231,29.541082766491435,1.4311616677658427,1.2383940739604697,FALSE,90,1,702.3668345490845,1
M0240,P01,660,1.8082191780821917,Torno,B,Preventivo,4.2663082549174085,0.659350225723029,26.980734474054522,1.9759727046678688,0.9406183477665846,FALSE,120,0,702.3668345490845,1
M0240,P01,690,1.8904109589041096,Torno,B,Preventivo,4.2663082549174085,0.6813299997118405,33.923525978942216,1.9282516659446434,1.3407688619363,FALSE,150,0,702.3668345490845,1
M0241,P01,0,0,Fresadora,A,Preventivo,16.494506996519707,0.9592674338732746,41.22986697209902,2.735027191623183,2.842077423450963,FALSE,0,0,42.9049491206596,1
M0241,P01,30,0.0821917808219178,Fresadora,A,Preventivo,16.494506996519707,0.9974192016919439,45.83164281083555,3.037487585381869,3.907890950819077,FALSE,30,0,42.9049491206596,1
M0242,P12,0,0,Prensa,B,Preventivo,7.24769231052312,0.6301543014155816,28.687188409905346,1.3825078968226938,3.547867025242437,FALSE,0,0,54.50107643036567,1
M0242,P12,30,0.0821917808219178,Prensa,B,Preventivo,7.24769231052312,0.7896427446395229,35.899420964967604,2.559551535817111,2.0978541370637322,FALSE,30,0,54.50107643036567,1
M0243,P06,0,0,Torno,C,Correctivo,7.6209808634693275,1,45.75363719080137,2.81261877444562,4.835423597450076,FALSE,0,0,532.5364087664875,1
M0243,P06,30,0.0821917808219178,Torno,C,Correctivo,7.6209808634693275,1,50.49249413069399,2.719811728718243,2.903059580141772,FALSE,30,0,532.5364087664875,1
M0243,P06,60,0.1643835616438356,Torno,C,Correctivo,7.6209808634693275,1,49.73981144260666,3.1128406140840523,5.212396899591836,FALSE,60,0,532.5364087664875,1
M0243,P06,90,0.2465753424657534,Torno,C,Correctivo,7.6209808634693275,0.9176022092984143,49.30436411007279,2.690389031916433,3.6776231884136754,FALSE,90,0,532.5364087664875,1
M0243,P06,120,0.3287671232876712,Torno,C,Correctivo,7.6209808634693275,1,48.08504653692214,4.468676920773311,4.240233251587361,FALSE,120,0,532.5364087664875,1
M0243,P06,150,0.410958904109589,Torno,C,Correctivo,7.6209808634693275,0.9330160143227807,46.08318547299996,1.9129574691900966,4.444273253225113,FALSE,150,0,532.5364087664875,1
M0243,P06,180,0.4931506849315068,Torno,C,Correctivo,7.6209808634693275,1,46.99168286189852,3.453150146075439,4.060333004898378,FALSE,180,0,532.5364087664875,1
M0243,P06,210,0.5753424657534246,Torno,C,Correctivo,7.6209808634693275,0.9142427115180402,44.103486983209486,3.727117350477616,4.295590293514265,FALSE,210,0,532.5364087664875,1
M0243,P06,240,0.6575342465753424,Torno,C,Correctivo,7.6209808634693275,0.8599035978551398,42.86212215425073,3.633171526960385,6.929208225777105,FALSE,240,0,532.5364087664875,1
M0243,P06,270,0.7397260273972602,Torno,C,Correctivo,7.6209808634693275,0.8783465261928373,37.63960828873856,4.780529597085405,3.7434051278748135,FALSE,270,0,532.5364087664875,1
M0243,P06,300,0.821917808219178,Torno,C,Correctivo,7.6209808634693275,0.8221303129364367,40.46023313512748,2.313227928969166,2.6611563380356973,FALSE,300,0,532.5364087664875,1
M0243,P06,330,0.9041095890410958,Torno,C,Correctivo,7.6209808634693275,0.9049733960954991,46.20495986100071,4.12372556582852,3.910696303979461,FALSE,330,0,532.5364087664875,1
M0243,P06,360,0.9863013698630136,Torno,C,Correctivo,7.6209808634693275,1,46.1207986105303,3.437609739695714,5.288806858087099,FALSE,360,0,532.5364087664875,1
M0243,P06,390,1.0684931506849316,Torno,C,Correctivo,7.6209808634693275,0.9198443705094458,46.75041551608596,5.119689571121486,3.084854918258838,FALSE,390,0,532.5364087664875,1
M0243,P06,420,1.1506849315068493,Torno,C,Correctivo,7.6209808634693275,1,45.65867393736089,5.075476889997943,2.850771634956413,FALSE,420,0,532.5364087664875,1
M0243,P06,450,1.2328767123287672,Torno,C,Correctivo,7.6209808634693275,1,49.00083615573029,4.988738711694412,4.5581619811056475,FALSE,450,0,532.5364087664875,1
M0243,P06,480,1.3150684931506849,Torno,C,Correctivo,7.6209808634693275,1,49.26689434105202,7.0447570244830375,4.615011127405877,FALSE,480,0,532.5364087664875,1
